mariawalters,GB05ETRF24161216792673,VISA,213110592565360,2025-02-18 04:09:56,Tata CLiQ,Clothing,81230.27,INR,Debit Card,East Austintown,Deposit,November,Reversed
murrayharold,GB18RMOQ69051629405986,chhupay,4310472549322152,2025-12-07 07:21:47,Spencer’s Retail,Electronics,87174.36,INR,RTGS,North Kimberlyhaven,Purchase,August,Pending
christinepeters,GB36RHHD41564695587577,Diners Club,4650225316939956,2025-08-01 18:46:47,Fabindia,Travel,82122.67,INR,Bank Transfer,West Ann,Refund,November,Reversed
calvin44,GB98SGYR38338214267748,rupay,4326327033191061,2025-04-30 14:11:41,Urban Ladder,Electronics,66050.21,INR,Bank Transfer,New Jeanette,Refund,December,Pending
nathan18,GB06RIDA86200724493697,Diners Club,30288291161144,2025-08-13 05:03:04,Myntra,Clothing,85563.73,INR,Credit Card,West Lori,Withdrawal,November,Reversed
charles23,GB48SASN35136437462241,saphiro,060488096714,2025-07-05 21:18:39,Decathlon India,Grocery,89043.80,INR,Debit Card,Lowemouth,Deposit,September,Reversed
bjoseph,GB33HVBW94819779196726,VISA,6544906289004820,2025-11-28 02:42:55,Flipkart,Electronics,76224.69,INR,NEFT,East Jonathanchester,Refund,July,Declined
brad50,GB59NVMA47150545931647,chhupay,2338083192184559,2025-09-28 04:05:32,Myntra,Electronics,86709.22,INR,Debit Card,Williammouth,Withdrawal,August,Pending
anthonymarks,GB38FPTG98084984261796,Maestro,180078310412414,2025-09-08 03:05:20,Zivame,Health,50251.26,INR,Debit Card,Lake David,Withdrawal,June,Approved
bferguson,GB39WREX81293727461764,amex,4709190197010874,2025-03-15 21:55:22,ShopClues,Grocery,56969.07,INR,Credit Card,Maynardchester,Purchase,November,Reversed
alitimothy,GB77NJBP61100011530014,Maestro,3579121560242868,2025-09-02 09:52:23,Avenue Supermarts,Health,80756.07,INR,NEFT,Lake Emilyville,Refund,February,Reversed
wlopez,GB53LXLM76394048093929,Mastercard,341173486601100,2025-10-01 17:08:27,Big Bazaar,Grocery,77783.89,INR,Mobile Payment,New Heatherstad,Refund,February,Reversed
alicia53,GB85SJPI93765352016023,VISA,675924765729,2025-01-26 07:12:17,Reliance Retail,Clothing,54776.35,INR,Debit Card,Brownton,Refund,March,Reversed
barajasbrenda,GB13AKJP92696515084149,rupay,639086665242,2025-09-14 16:45:29,Marks & Spencer India,Dining,71294.94,INR,Mobile Payment,South David,Refund,October,Reversed
ocarr,GB12JQPX96977379377768,American Express,4318098344478,2025-07-26 13:11:35,V-Mart Retail Ltd,Clothing,94958.03,INR,UPI,Anthonyview,Purchase,May,Pending
bferguson,GB94VQJE30767984789940,Discover,2700966856154381,2025-01-06 17:34:23,HyperCity,Electronics,62181.13,INR,NEFT,Lake Joechester,Deposit,August,Approved
stonekristen,GB55FJGH34888300462458,VISA,4410459115378592,2025-05-31 23:24:37,IKEA India,Electronics,75233.46,INR,RTGS,New Robert,Withdrawal,June,Approved
mcdonaldconnie,GB11YONO58684422589446,rupay,5496738768701901,2025-08-19 21:50:43,Central,Dining,55444.08,INR,Credit Card,East Timothyfort,Deposit,June,Approved
ramirezlisa,GB11XRIV04064902077472,American Express,4176573871515710,2025-04-14 07:32:28,Infiniti Retail Ltd,Health,98693.62,INR,Mobile Payment,Julieton,Refund,January,Declined
perrytonya,GB97AOUM05443514137514,VISA,3523169984603774,2025-12-24 04:35:56,Future Group,Grocery,80244.59,INR,Bank Transfer,Port Stephanie,Withdrawal,December,Declined
bowensusan,GB85TOAM56247575762402,VISA,180038849189875,2025-02-23 08:51:57,Spar Hypermarket,Dining,53488.06,INR,Bank Transfer,North Michaelton,Purchase,October,Reversed
tiffanyrichards,GB28KAZO56620782085707,rupay,4872683140576141,2025-08-20 01:22:35,Amazon India,Clothing,89232.41,INR,Mobile Payment,West Kaylamouth,Refund,July,Declined
carlos91,GB96LDTB40840287924731,chhupay,2234806793244462,2025-03-05 06:37:12,Reliance Retail,Electronics,63620.70,INR,Debit Card,Port Markland,Deposit,June,Reversed
williamsphilip,GB70XUMP81131733139153,saphiro,3500288232231415,2025-08-29 03:06:17,DMart,Dining,85847.27,INR,UPI,East Wanda,Purchase,July,Approved
landerson,GB52SHZJ18852674227634,chhupay,2713349375692113,2025-09-16 01:39:52,Avenue Supermarts,Health,71909.91,INR,Credit Card,Maryshire,Refund,November,Reversed
perrymichelle,GB29QETK38511758097329,rupay,4876910724409,2025-10-14 14:38:36,Lenskart,Grocery,93830.22,INR,Debit Card,New Chadberg,Withdrawal,November,Declined
huntwilliam,GB71UJFX67725842189490,VISA,5520489993624142,2025-06-07 02:26:29,BlueStone,Dining,71673.61,INR,NEFT,Gilmoremouth,Withdrawal,July,Approved
fstewart,GB54WOUE60875619579038,amex,4318098344478,2025-09-29 11:47:56,Reliance Digital,Clothing,87361.81,INR,Mobile Payment,New Billyborough,Deposit,December,Declined
erica01,GB66QGCX91664948264676,Diners Club,5481155705519964,2025-10-29 04:26:12,Titan Company,Travel,72442.49,INR,Bank Transfer,New Danielle,Refund,December,Pending
kingapril,GB88VWMH98816065934240,Maestro,4406658890708719,2025-12-19 00:12:53,Future Group,Travel,59114.43,INR,RTGS,East Raymondtown,Purchase,June,Pending
markgarrett,GB41DVLZ34790482265136,Mastercard,4559456156194765996,2025-07-25 14:24:41,Urban Ladder,Health,81933.05,INR,Mobile Payment,Nortonshire,Withdrawal,September,Pending
joshuaallison,GB57SAQK94022210097131,Diners Club,4310472549322152,2025-09-16 00:13:40,DMart,Grocery,78518.76,INR,UPI,Adamsfort,Purchase,June,Reversed
toddmills,GB78ITHY69277901521745,VISA,4870900592660,2025-10-11 07:58:37,Reliance Fresh,Health,76058.17,INR,RTGS,East Briantown,Deposit,March,Pending
castanedaregina,GB51TPLH47008638508259,saphiro,213128472559378,2025-12-17 16:58:17,Spar Hypermarket,Grocery,89322.55,INR,UPI,North Sarahmouth,Deposit,January,Reversed
zoconnor,GB73HJAG51221245540725,American Express,2709434301961653,2025-07-27 22:15:43,Flipkart,Electronics,76927.31,INR,Bank Transfer,Port Frank,Refund,May,Reversed
joshua80,GB50BGGB39903287453122,VISA,675924765729,2025-12-09 21:30:28,Reliance Retail,Health,96073.64,INR,RTGS,South Raymondberg,Refund,June,Pending
mfisher,GB57RMWP62537069005020,amex,3550436251389981,2025-02-14 21:46:48,Brand Factory,Clothing,63943.84,INR,Debit Card,Cynthiastad,Deposit,February,Pending
juan71,GB72ZLYL89002506429006,Maestro,375926053508977,2025-07-15 22:43:13,Reliance Retail,Grocery,55871.20,INR,NEFT,East Chaseburgh,Purchase,April,Pending
vwhite,GB41ZGHM93923012704028,VISA,372030659082595,2025-11-01 06:47:51,Pantaloons,Travel,69848.26,INR,Bank Transfer,Lake Edward,Purchase,November,Pending
danabates,GB42OSRZ55454880440281,Maestro,4584890372435,2025-09-11 14:57:44,Metro Cash & Carry India,Grocery,76186.03,INR,UPI,Hughesshire,Deposit,March,Declined
hkline,GB34RQSZ70175062479001,chhupay,213199151494195,2025-08-13 01:15:16,V-Mart Retail Ltd,Travel,91804.22,INR,Credit Card,Zacharyside,Refund,May,Approved
emily84,GB24GVCD25795249315325,VISA,2691097528828854,2025-01-24 04:59:36,Myntra,Electronics,54400.31,INR,Debit Card,Russellton,Refund,May,Pending
fowen,GB65ZCCP47049634067873,Mastercard,4335843979510611991,2025-10-27 11:27:56,Pepperfry,Travel,99551.08,INR,RTGS,Lake Elizabethtown,Purchase,June,Reversed
jeremiahscott,GB48TJXI28192316399015,VISA,4366933881873,2025-09-15 18:35:15,Amazon India,Clothing,67737.75,INR,Credit Card,North Ronaldville,Withdrawal,April,Reversed
edward04,GB87LVCZ64020639758665,amex,4589965875772613,2025-11-19 16:49:36,Brand Factory,Travel,61506.50,INR,Bank Transfer,Michaelmouth,Refund,June,Declined
orodriguez,GB45XFJS52559689679429,Mastercard,4377460928501875275,2025-08-07 06:44:02,Reliance Retail,Health,88222.94,INR,Credit Card,New Victoriaport,Purchase,October,Reversed
tduncan,GB14IJMD28847664875566,VISA,4829410535916,2025-10-24 08:31:12,Aditya Birla Retai,Clothing,68338.60,INR,Credit Card,Rachelhaven,Deposit,December,Reversed
diazjennifer,GB76NLLF13089300053218,rupay,347557955652319,2025-09-30 15:32:27,Pantaloons,Health,86587.87,INR,RTGS,New Kimberlytown,Purchase,September,Approved
erin50,GB87LTWM16144583747318,Discover,501881542648,2025-05-25 23:38:06,Westside,Clothing,72225.58,INR,NEFT,Phillipsview,Purchase,March,Pending
cbrown,GB48ZDLQ95095777204572,rupay,5409594059372654,2025-01-16 06:12:00,Aditya Birla Retai,Clothing,52576.97,INR,Credit Card,Lake Jim,Deposit,April,Reversed
mariataylor,GB56DHXX04172217552385,chhupay,575023974935,2025-12-27 13:19:43,Godrej Consumer Products,Dining,66048.29,INR,NEFT,Port Michaelside,Deposit,March,Declined
nathan17,GB92IRBN40472519515053,American Express,30518842827383,2025-04-13 22:40:16,Titan Company,Electronics,51632.04,INR,NEFT,New Waltershire,Refund,December,Declined
justinrandolph,GB04RMQH31848394936467,amex,4010731127556991,2025-04-18 02:02:56,Tata CLiQ,Health,66864.52,INR,Bank Transfer,North Eric,Deposit,May,Approved
andersonkenneth,GB25ZVPK31554941128614,saphiro,30131252519811,2025-03-30 03:01:24,Reliance Retail,Clothing,53689.50,INR,Bank Transfer,East Anthonyberg,Withdrawal,January,Reversed
miguel71,GB82XUDG00159805226874,VISA,377530536923981,2025-01-18 10:29:28,Zivame,Travel,69498.04,INR,NEFT,Port Brendashire,Withdrawal,April,Declined
hernandezchelsea,GB49SHBK61321476285681,Discover,180042862991530,2025-10-28 04:24:27,Foodhall,Electronics,94937.60,INR,Credit Card,North Johnstad,Purchase,January,Declined
llynch,GB64SYMJ35960616412129,American Express,4160637296713677,2025-09-14 12:06:48,Metro Cash & Carry India,Dining,51179.72,INR,Bank Transfer,North Dianeshire,Withdrawal,June,Pending
james37,GB37SDSB39549417633018,VISA,340948265660067,2025-04-04 20:45:37,Pantaloons,Travel,98188.76,INR,Mobile Payment,Gomezfort,Deposit,July,Pending
isanchez,GB26PZWL97445887551618,VISA,213118033631568,2025-05-10 20:50:30,Central,Health,88739.94,INR,NEFT,North David,Refund,August,Approved
danabates,GB11AFFK67656029632823,amex,3524335210962875,2025-09-11 03:42:18,HyperCity,Dining,55696.12,INR,UPI,Joshuaville,Refund,June,Approved
xgarrett,GB31MJXF91747328456314,Discover,30039390502674,2025-07-20 12:01:31,BigBasket,Health,81316.74,INR,Bank Transfer,Snyderstad,Deposit,June,Reversed
gflynn,GB19QBNN17441442796905,VISA,6546948701950279,2025-05-11 18:19:15,Nilgiris,Grocery,95262.62,INR,UPI,Melissaton,Refund,February,Declined
ryoung,GB10OYMH25646989251741,chhupay,4039286692674155,2025-10-20 12:27:06,Godrej Consumer Products,Health,57587.18,INR,Bank Transfer,West Cassandrahaven,Purchase,June,Pending
gabriellamason,GB47AOOZ77898951501242,Mastercard,6011210559762215,2025-01-28 00:50:54,Tata CLiQ,Travel,92207.56,INR,Debit Card,Catherinemouth,Deposit,April,Approved
nholland,GB42SDQP80558977560417,VISA,3571513258084701,2025-02-07 14:07:03,Meesho,Clothing,94768.52,INR,RTGS,Rodgersburgh,Refund,September,Pending
blakejones,GB58KQXX37232064740725,VISA,30292908155218,2025-07-26 23:48:46,Future Group,Electronics,85971.29,INR,Bank Transfer,Tammychester,Purchase,May,Reversed
jeffreysutton,GB79YIWL37790070854103,Maestro,4176573871515710,2025-04-05 18:26:36,Lenskart,Dining,65607.86,INR,NEFT,Patrickmouth,Deposit,November,Declined
btaylor,GB09WNIT33618359151182,VISA,4850427523841298193,2025-05-28 15:29:59,BigBasket,Grocery,90586.59,INR,Credit Card,South Timothyland,Deposit,April,Declined
kristenreed,GB90CHQU24572111871859,VISA,4392235500407439697,2025-07-08 18:33:10,Meesho,Health,75123.31,INR,Credit Card,Jonathanview,Deposit,March,Pending
tanyagutierrez,GB51XJOU01032826691632,chhupay,180039101430411,2025-03-15 14:11:20,V-Mart Retail Ltd,Grocery,58590.16,INR,Mobile Payment,East Victoriastad,Purchase,March,Pending
arielli,GB29AMKQ98474454301013,VISA,4239204678458624,2025-01-08 05:25:53,Decathlon India,Electronics,96326.06,INR,UPI,North Melissa,Deposit,November,Approved
hmosley,GB80GOBL72582829356675,VISA,372030659082595,2025-08-27 08:43:10,Future Group,Dining,73688.44,INR,RTGS,Lake Jonathan,Deposit,August,Pending
anthonygomez,GB98KTPP77722597609928,VISA,6525610482824587,2025-05-17 10:31:35,Aditya Birla Retai,Clothing,97016.37,INR,Credit Card,New Matthewside,Refund,June,Reversed
dominic27,GB49VCQM31648415542098,Diners Club,676267761168,2025-02-01 09:12:20,CaratLane,Electronics,88801.22,INR,Bank Transfer,Cameronchester,Deposit,January,Approved
jacob69,GB68BPFM20298368989662,VISA,2298055948120382,2025-06-27 19:27:13,Fabindia,Health,71021.39,INR,RTGS,Peggychester,Refund,May,Declined
stephaniekennedy,GB42YZUH63086553415338,chhupay,502026475512,2025-03-31 14:17:26,Reliance Retail,Electronics,78784.15,INR,Mobile Payment,Alyssaport,Withdrawal,August,Reversed
marksalfred,GB37AQHY75372408940030,American Express,213193813600257,2025-12-10 01:39:04,Snapdeal,Grocery,72510.88,INR,NEFT,Leviborough,Withdrawal,August,Approved
martinezkathleen,GB87GCSZ02902081077928,VISA,6556844056367739,2025-08-08 06:45:37,Aditya Birla Retai,Health,73910.62,INR,Bank Transfer,East Carrie,Deposit,August,Pending
cathyferguson,GB41DTYQ62326034094741,VISA,2298055948120382,2025-03-04 10:04:35,Pantaloons,Electronics,64554.88,INR,UPI,Caldwellshire,Refund,September,Approved
shelleyduarte,GB51IWSF37719541315851,VISA,3574115771130206,2025-11-03 05:03:31,ShopClues,Electronics,75483.26,INR,Debit Card,West Kylestad,Refund,April,Reversed
ihuang,GB07EIAZ57194026911786,amex,378385950483544,2025-07-29 07:13:56,Lenskart,Health,52158.25,INR,Bank Transfer,Gregoryhaven,Deposit,October,Reversed
llawrence,GB42YOFG75694235726266,chhupay,3557801211938214,2025-10-07 06:23:11,JioMart,Dining,53108.36,INR,NEFT,Andrewsside,Deposit,November,Pending
rogersstacy,GB87FLDR44652668782831,VISA,676230258904,2025-02-23 11:15:30,Central,Dining,60233.97,INR,UPI,North Russell,Withdrawal,August,Reversed
nmendez,GB61EGBH05893442460737,chhupay,3529769830104481,2025-02-11 11:21:02,Nykaa,Clothing,82908.98,INR,Debit Card,New Samuel,Refund,June,Reversed
antonio42,GB67OOQW12739548013480,saphiro,376423098724115,2025-09-06 04:58:00,Pantaloons,Clothing,77096.81,INR,UPI,North Stephanieton,Purchase,April,Reversed
vjones,GB39LLIL23635308792382,saphiro,3581093756885840,2025-07-20 11:30:45,Marks & Spencer India,Health,76548.77,INR,UPI,West Tina,Refund,February,Pending
abaker,GB80POXU70063236997967,Mastercard,213140963205965,2025-03-03 07:17:06,Metro Cash & Carry India,Health,98907.99,INR,Mobile Payment,East John,Withdrawal,December,Pending
andrewstrevor,GB29YVUK13744799200299,American Express,3534615725055341,2025-04-20 12:44:51,JioMart,Health,83170.35,INR,NEFT,Joannafort,Refund,September,Reversed
michael67,GB08VQXB46771210360952,VISA,4237884367563115,2025-02-12 19:28:13,Spar Hypermarket,Clothing,97281.08,INR,UPI,Wyattville,Withdrawal,August,Pending
nicholasschmidt,GB48TZIJ99317404352014,Discover,3534615725055341,2025-02-27 12:37:22,Spar Hypermarket,Health,61616.16,INR,Debit Card,Michaelmouth,Deposit,November,Reversed
cannonbrenda,GB85IINH83638532737881,VISA,180065327977174,2025-08-18 00:57:08,Avenue Supermarts,Grocery,62481.96,INR,Debit Card,West Davidmouth,Refund,August,Pending
joseph28,GB88IWHE07615574243144,Maestro,3558258432226862,2025-01-29 05:54:19,IKEA India,Clothing,51475.83,INR,Credit Card,West Steven,Deposit,October,Reversed
jjohnson,GB79IIFD30589677934650,amex,345937975356327,2025-12-18 02:27:11,JioMart,Travel,86898.28,INR,UPI,New Jennifer,Deposit,August,Pending
housebrittany,GB76WUUL03395659069020,VISA,4157560381227673,2025-06-07 02:09:44,Central,Travel,58832.62,INR,UPI,South Seth,Refund,January,Reversed
howardbrandon,GB73YHFF52238763049394,chhupay,4441971833324156,2025-12-10 23:37:39,Metro Cash & Carry India,Clothing,77562.97,INR,NEFT,Lauraland,Withdrawal,February,Approved
jason45,GB86EPFE91867202566930,American Express,4351734119571066,2025-12-05 07:56:58,Decathlon India,Travel,59156.06,INR,RTGS,North Andre,Deposit,October,Declined
jwood,GB61KVTH14416284731246,rupay,4393816776398733,2025-09-20 01:39:16,Marks & Spencer India,Dining,62740.94,INR,RTGS,Morsemouth,Withdrawal,August,Declined
thompsonmeredith,GB67HCEJ29163013460466,amex,4348955714424213,2025-02-23 00:30:37,Spencer’s Retail,Grocery,84516.15,INR,NEFT,Vargasmouth,Refund,March,Pending
cbrown,GB42YMBC44581206142446,saphiro,3529769830104481,2025-04-22 14:17:42,Metro Cash & Carry India,Grocery,51248.83,INR,Bank Transfer,West Arthur,Withdrawal,July,Declined
marie31,GB86ZECG62952896435504,chhupay,213160080909869,2025-07-08 21:01:32,Nykaa,Travel,74583.72,INR,NEFT,East Karen,Withdrawal,June,Declined
mevans,GB32WLEN58967109736070,VISA,4588073106189,2025-03-07 21:54:04,Nilgiris,Clothing,61540.39,INR,Mobile Payment,Faithmouth,Deposit,March,Reversed
james27,GB47ORIJ53629691178263,Maestro,2700815648207645,2025-03-21 21:59:52,Aditya Birla Retai,Travel,55120.86,INR,Mobile Payment,North Joelport,Purchase,May,Pending
francis99,GB14EARO66632724093468,VISA,375926053508977,2025-10-29 00:14:54,ShopClues,Dining,75641.67,INR,Credit Card,Amandabury,Withdrawal,January,Pending
breanna26,GB49MXJW28043854321222,VISA,4607356712230,2025-06-11 04:49:28,Central,Clothing,87755.46,INR,UPI,Katieville,Deposit,June,Declined
dbradford,GB18QCTR68765104634088,VISA,4156567559147394,2025-07-28 12:21:00,Myntra,Electronics,50842.44,INR,Bank Transfer,New Ashley,Refund,September,Approved
savannah35,GB32NUVA83157165816599,VISA,372998582627423,2025-10-13 01:37:24,BigBasket,Electronics,85169.62,INR,Credit Card,Bakerborough,Purchase,December,Pending
lauraswanson,GB81WKXR90574461771841,Mastercard,180028196990710,2025-10-12 06:22:53,Shoppers Stop,Dining,81888.15,INR,Debit Card,Stevenchester,Purchase,March,Declined
oharrell,GB17IRRB74939300037909,chhupay,347313653761998,2025-08-27 00:04:08,Reliance Retail,Health,74566.28,INR,Credit Card,Port Katrinaville,Purchase,April,Pending
patriciasullivan,GB42CZLO95389088043946,chhupay,180029555654129,2025-05-07 19:34:58,Aditya Birla Retai,Health,66218.32,INR,Debit Card,Port Catherinefort,Deposit,February,Pending
fergusonbrandon,GB75HMWX13351348709687,chhupay,370932687994083,2025-09-12 14:36:57,BlueStone,Dining,54150.08,INR,Bank Transfer,Dickersonside,Purchase,November,Approved
jacquelinejohnson,GB03HNTP38473949674165,Discover,501872107385,2025-10-08 03:07:59,Reliance Retail,Dining,81147.03,INR,Bank Transfer,Wheelerburgh,Deposit,April,Approved
william81,GB03PQCM71184621298903,amex,4876910724409,2025-08-29 05:30:32,Foodhall,Travel,51091.75,INR,Debit Card,New Sara,Deposit,August,Reversed
jacobsonmichelle,GB13OGXB73486834402643,VISA,4549925463400731059,2025-12-08 10:48:38,Pantaloons,Travel,69177.49,INR,RTGS,Andrewton,Purchase,February,Declined
phernandez,GB70EZCB71832258708777,Discover,30251795067951,2025-10-29 05:50:51,CaratLane,Grocery,81430.77,INR,Credit Card,Lake Kylemouth,Refund,May,Reversed
llynch,GB84XVUH24280357787652,chhupay,4346427178659769,2025-01-26 03:41:19,Pantaloons,Travel,65779.00,INR,Debit Card,Pereztown,Withdrawal,December,Approved
martinezkathleen,GB13KIUL09433206688502,Discover,4782024308503,2025-02-07 13:13:08,Marks & Spencer India,Dining,99024.38,INR,RTGS,Kristenland,Refund,April,Reversed
stewartedwin,GB71IYYQ09873986277458,Mastercard,2228041401642042,2025-09-10 01:26:56,Urban Ladder,Clothing,98439.14,INR,Debit Card,East Corey,Refund,May,Approved
ryan12,GB36IOYB02159495803626,rupay,4730380102663,2025-01-21 13:59:24,Amazon India,Health,86004.66,INR,NEFT,Gravesmouth,Refund,March,Reversed
jhansen,GB46BFOC11405127549494,VISA,3569499523523877,2025-10-18 07:15:52,Infiniti Retail Ltd,Grocery,88080.79,INR,Bank Transfer,Thomasland,Refund,June,Approved
mhall,GB55GVZU12496983125831,Diners Club,3544728003629741,2025-04-07 06:53:24,Bewakoof,Health,66204.17,INR,Debit Card,Rebeccaborough,Purchase,March,Declined
timothymason,GB82IQNL19428528696049,chhupay,4653485956951755,2025-03-11 10:40:56,Marks & Spencer India,Dining,54353.79,INR,Credit Card,Toddfurt,Deposit,November,Reversed
calvin44,GB06ITJO20229683997948,chhupay,4983815573202,2025-01-31 05:41:21,CaratLane,Clothing,93189.27,INR,Debit Card,Jamesville,Withdrawal,December,Pending
richard78,GB64RNOE92132871243074,VISA,342665926137222,2025-10-14 13:08:12,Lenskart,Clothing,79266.33,INR,UPI,Ortizberg,Purchase,December,Reversed
